PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1037,Mikhail,Kerzhakov,Russia,28-01-1987,Zenit St. Petersburg,41,Goalkeeper,191,88,R
ply1038,Georgiy,Korolev,Russia,22-08-2003,Zenit St. Petersburg,95,Goalkeeper,196,80,R
ply1039,Daniil,Odoevskiy,Russia,22-01-2003,Zenit St. Petersburg,71,Goalkeeper,190,78,L
ply1040,Arsen,Adamov,Russia,20-10-1999,Zenit St. Petersburg,23,Defender,180,69,R
ply1041,Nuraly,Alip,Kazakhstan,22-12-1999,Zenit St. Petersburg,28,Defender,190,70,
ply1042,Dmitriy,Chistyakov,Russia,13-01-1994,Zenit St. Petersburg,2,Defender,185,79,R
ply1043,Douglas,Santos,Brazil,22-03-1994,Zenit St. Petersburg,3,Defender,175,70,L
ply1044,Vyacheslav,Karavaev,Russia,20-05-1995,Zenit St. Petersburg,15,Defender,175,70,R
ply1045,Danil,Krugovoy,Russia,28-05-1998,Zenit St. Petersburg,4,Defender,175,70,L
ply1046,Dejan,Lovren,Croatia,05-07-1989,Zenit St. Petersburg,6,Defender,188,84,R
ply1047,,Rodrigão,Brazil,11-09-1995,Zenit St. Petersburg,55,Defender,191,89,R
ply1048,Wilmar,Barrios,Colombia,17-10-1993,Zenit St. Petersburg,5,Midfielder,178,74,R
ply1049,,Claudinho,Brazil,28-01-1997,Zenit St. Petersburg,11,Midfielder,172,65,R
ply1050,Aleksandr,Erokhin,Russia,13-10-1989,Zenit St. Petersburg,21,Midfielder,195,80,R
ply1051,Evgeny,Kim,Russia,17-05-2003,Zenit St. Petersburg,72,Midfielder,181,72,R
ply1052,Daler,Kuzyaev,Russia,15-01-1993,Zenit St. Petersburg,14,Midfielder,182,74,R
ply1053,Dmitriy,Sergeev,Russia,03-04-2000,Zenit St. Petersburg,45,Midfielder,183,73,R
ply1054,Kirill,Stolbov,Russia,08-04-2004,,60,Midfielder,,,
ply1055,,Wendel,Brazil,28-08-1997,Zenit St. Petersburg,8,Midfielder,180,73,R
ply1056,Zelimkhan,Bakaev,Russia,01-07-1996,Zenit St. Petersburg,7,Forward,180,77,L
ply1057,Mateo,Cassierra,Colombia,13-04-1997,Zenit St. Petersburg,30,Forward,183,75,R
ply1058,Gustavo,Mantuan,Brazil,20-06-2001,Zenit St. Petersburg,31,Forward,174,,R
ply1059,,Malcom,Brazil,26-02-1997,Zenit St. Petersburg,10,Forward,171,74,L
ply1060,Andrey,Mostovoy,Russia,05-11-1997,Zenit St. Petersburg,17,Forward,180,77,R
ply1061,Ivan,Sergeev,Russia,11-05-1995,Zenit St. Petersburg,33,Forward,184,75,R
ply1062,Aleksey,Sutormin,Russia,10-01-1994,Zenit St. Petersburg,19,Forward,188,79,R
ply1063,Mikhail,Biryukov,Russia,07-05-1958,Zenit St. Petersburg,,Goalkeeping,190,87,
ply1064,Gabriel,Jesus,Brazil,03-04-1997,,9,Forward,175,68,R
ply1065,Ander,Herrera,Spain,14-08-1989,,23,Midfielder,182,71,R
ply1066,Idrissa,Gueye,Senegal,26-09-1989,,27,Midfielder,174,66,R
ply1067,,Fernandinho,Brazil,04-05-1985,,50,Midfielder,179,67,R
ply1068,,Angeliño,Spain,04-01-1997,,11,Defender,175,69,L
ply1069,Georginio,Wijnaldum,Netherlands,11-11-1990,,25,Midfielder,175,69,R
ply1070,Oleksandr,Zinchenko,Ukraine,15-12-1996,,35,Defender,175,65,L
ply1071,Fábio,Vieira,Portugal,30-05-2000,,21,Midfielder,170,63,L
ply1072,Renan,Lodi,Brazil,08-04-1998,,32,Defender,173,70,L
ply1073,Luis,Suárez,Uruguay,24-01-1987,,9,Forward,182,83,R
ply1074,Chancel,Mbemba,Congo DR,08-08-1994,,99,Defender,182,81,R
ply1075,Sérgio,Oliveira,Portugal,02-06-1992,,27,Midfielder,181,78,R
ply1076,Miralem,Pjanić,Bosnia-Herzegovina,02-04-1990,,,Emirates,178,72,R
ply1077,Matheus,Nunes,Brazil,27-08-1998,,27,Midfielder,183,74,R
ply1078,Nico,Tagliafico,Argentina,31-08-1992,,3,Defender,172,65,L
ply1079,,Tabata,Brazil,30-03-1997,,,Forward,175,72,L
ply1080,Perr,Schuurs,Netherlands,26-11-1999,,3,Defender,191,87,R
ply1081,Adama Traoré,I,Mali,05-06-1995,,20,Forward,177,74,L
ply1082,,Cristiano,Brazil,29-08-1993,,15,Defender,180,76,L
ply1083,Momo,Yansane,Guinea,29-07-1997,,99,Forward,180,79,R
ply1084,Jasurbek,Yakhshiboev,Uzbekistan,24-06-1997,,,Forward,178,74,
ply1085,Sébastien,Thill,Luxembourg,29-12-1993,,29,Midfielder,178,70,L
ply1086,Arturo,Vidal,Chile,22-05-1987,,32,Midfielder,180,75,R
ply1087,Alan,Patrick,Brazil,13-05-1991,,10,Midfielder,177,70,R
ply1088,Alexis,Sánchez,Chile,19-12-1988,,70,Forward,169,62,R
ply1089,Ivan,Perišić,Croatia,02-02-1989,,14,Midfielder,186,80,
ply1090,Boban,Nikolov,North Macedonia,28-07-1994,,24,Midfielder,182,72,R
ply1091,,Éverton,Brazil,22-03-1996,,11,Forward,174,72,R
ply1092,Corentin,Tolisso,France,03-08-1994,,88,Midfielder,181,81,R
ply1093,Nicolas Moumi,Ngamaleu,Cameroon,09-07-1994,,13,Midfielder,181,74,R
ply1094,Jordan,Siebatcheu,USA,26-04-1996,,45,Forward,190,84,R
ply1095,Remo,Freuler,Switzerland,15-04-1992,,23,Midfielder,181,77,R
ply1096,Aleksey,Miranchuk,Russia,17-10-1995,,59,Midfielder,182,74,L
ply1097,Matteo,Pessina,Italy,21-04-1997,,32,Midfielder,187,75,L
ply1098,Paco,Alcácer,Spain,30-08-1993,,,Emirates,175,70,R
ply1099,Jesse,Lingard,England,15-12-1992,,11,Midfielder,174,65,R
ply1100,Josip,Iličič,Slovenia,29-01-1988,,,Forward,190,79,L
ply1101,Michel,Aebischer,Switzerland,06-01-1997,,20,Midfielder,183,74,R
ply1102,Silvan,Hefti,Switzerland,25-10-1997,,36,Defender,183,80,R
ply1103,Moi,Gómez,Spain,23-06-1994,,16,Midfielder,176,73,R
ply1104,Burak,Yılmaz,Turkey,15-07-1985,,17,Forward,188,81,R
ply1105,Renato,Steffen,Switzerland,03-11-1991,,22,Midfielder,170,65,L
ply1106,Rasmus,Kristensen,Denmark,11-07-1997,,25,Defender,186,70,R
ply1107,Jonathan,Ikoné,France,02-05-1998,,11,Forward,175,67,L
ply1108,Zeki,Çelik,Turkey,17-02-1997,,19,Defender,180,78,R
ply1109,Rodrigo,Bentancur,Uruguay,25-06-1997,,30,Midfielder,187,78,R
ply1110,Paulo,Dybala,Argentina,15-11-1993,,21,Forward,177,75,L
ply1111,Yaroslav,Rakitskiy,Ukraine,03-08-1989,,44,Defender,180,78,L
ply1112,Federico,Bernardeschi,Italy,16-02-1994,,10,Forward,183,77,L
ply1113,Dejan,Kulusevski,Sweden,25-04-2000,,21,Forward,186,75,L
ply1114,Callum,Hudson-Odoi,England,07-11-2000,,17,Forward,177,75,R
ply1115,Sardar,Azmoun,Iran,01-01-1995,,9,Forward,186,79,
ply1116,Artem,Dzyuba,Russia,22-08-1988,,24,Forward,197,91,R
ply1117,Veljko,Birmančević,Serbia,05-03-1998,,19,Midfielder,178,70,
ply1118,Magomed,Ozdoev,Russia,05-11-1992,,27,Midfielder,184,78,R
ply1119,Brenden,Aaronson,USA,22-10-2000,,7,Midfielder,178,70,R
ply1120,Serge,Aurier,Ivory Coast,24-12-1992,,24,Defender,176,76,R
ply1121,Pervis,Estupiñán,Ecuador,21-01-1998,,30,Defender,175,78,L
ply1122,Boulaye,Dia,Senegal,16-11-1996,,29,Forward,180,75,R
ply1123,Jan,Olschowsky,Germany,18-11-2001,Bor. Mönchengladbach,41,Goalkeeper,182,79,R
ply1124,Tobias,Sippel,Germany,22-03-1988,Bor. Mönchengladbach,21,Goalkeeper,183,78,R
ply1125,Yann,Sommer,Switzerland,17-12-1988,Bor. Mönchengladbach,1,Goalkeeper,183,79,R
ply1126,Ramy,Bensebaini,Algeria,16-04-1995,Bor. Mönchengladbach,25,Defender,186,82,L
ply1127,Nico,Elvedi,Switzerland,30-09-1996,Bor. Mönchengladbach,30,Defender,189,81,R
ply1128,Marvin,Friedrich,Germany,13-12-1995,Bor. Mönchengladbach,5,Defender,192,83,R
ply1129,Ko,Itakura,Japan,27-01-1997,Bor. Mönchengladbach,3,Defender,186,75,R
ply1130,Tony,Jantschke,Germany,07-04-1990,Bor. Mönchengladbach,24,Defender,177,76,R
ply1131,Stefan,Lainer,Austria,27-08-1992,Bor. Mönchengladbach,18,Defender,175,73,R
ply1132,Luca,Netz,Germany,15-05-2003,Bor. Mönchengladbach,20,Defender,180,83,L
ply1133,Joe,Scally,USA,31-12-2002,Bor. Mönchengladbach,29,Defender,184,80,R
ply1134,Yvandro Borges,Sanches,Luxembourg,24-05-2004,Bor. Mönchengladbach,38,Midfielder,175,67,R
ply1135,Oscar,Fraulo,Denmark,06-12-2003,Bor. Mönchengladbach,22,Midfielder,180,77,R
ply1136,Patrick,Herrmann,Germany,12-02-1991,Bor. Mönchengladbach,7,Midfielder,179,71,R
ply1137,Jonas,Hofmann,Germany,14-07-1992,Bor. Mönchengladbach,23,Midfielder,176,73,R
ply1138,Kouadio,Koné,France,17-05-2001,Bor. Mönchengladbach,17,Midfielder,185,80,R
ply1139,Christoph,Kramer,Germany,19-02-1991,Bor. Mönchengladbach,6,Midfielder,191,76,
ply1140,Torben,Müsel,Germany,25-07-1999,Bor. Mönchengladbach,26,Midfielder,185,80,R
ply1141,Florian,Neuhaus,Germany,16-03-1997,Bor. Mönchengladbach,32,Midfielder,185,74,R
ply1142,Conor,Noß,Ireland,01-01-2001,,34,Midfielder,181,72,
ply1143,Rocco,Reitz,Germany,29-05-2002,Bor. Mönchengladbach,27,Midfielder,176,75,
ply1144,Julian,Weigl,Germany,08-09-1995,Bor. Mönchengladbach,8,Midfielder,186,80,R
ply1145,Jacob,Italiano,Australia,30-07-2001,Bor. Mönchengladbach,35,Forward,177,74,
ply1146,Nathan,N'Goumou,France,14-03-2000,Bor. Mönchengladbach,19,Forward,182,70,R
ply1147,Alassane,Pléa,France,10-03-1993,Bor. Mönchengladbach,14,Forward,181,79,R
ply1148,Lars,Stindl,Germany,26-08-1988,Bor. Mönchengladbach,13,Forward,181,80,R
ply1149,Marcus,Thuram,France,06-08-1997,Bor. Mönchengladbach,10,Forward,192,88,R
ply1150,Hannes,Wolf,Austria,16-04-1999,Bor. Mönchengladbach,11,Forward,179,69,L
ply1151,Uwe,Kamps,Germany,12-06-1964,Bor. Mönchengladbach,,Goalkeeping,180,79,
ply1152,Fabian,Otte,Germany,04-12-1990,Bor. Mönchengladbach,,Goalkeeping,187,75,R
ply1153,Chris,Domogalla,Germany,20-01-1986,Bor. Mönchengladbach,,Athletic,,,
ply1154,Quirin,Löppert,Germany,01-05-1987,Bor. Mönchengladbach,,Athletic,189,80,R
ply1155,Alexander,Mouhcine,Germany,21-10-1978,Bor. Mönchengladbach,,Athletic,,,
ply1156,Roman,Steinweg,Germany,,Bor. Mönchengladbach,,Athletic,,,
ply1157,Philipp,Schützendorf,Germany,18-09-1981,Bor. Mönchengladbach,,Video,,,
ply1158,Jonas,Lössl,Denmark,01-02-1989,FC Midtjylland,1,Goalkeeper,195,89,R
ply1159,Elías,Ólafsson,Iceland,11-03-2000,FC Midtjylland,16,Goalkeeper,201,,
ply1160,Mark,Ugboh,Nigeria,,FC Midtjylland,30,Goalkeeper,,,
ply1161,Joel,Andersson,Sweden,11-11-1996,FC Midtjylland,6,Defender,178,68,R
ply1162,Henrik,Dalsgaard,Denmark,27-07-1989,FC Midtjylland,14,Defender,192,81,R
ply1163,Nikolas,Dyhr,Denmark,18-06-2001,FC Midtjylland,44,Defender,177,60,L
ply1164,Stefan,Gartenmann,Denmark,02-02-1997,FC Midtjylland,4,Defender,185,75,R
ply1165,,Juninho,Brazil,01-02-1995,FC Midtjylland,73,Defender,187,80,L
ply1166,Pablo,Ortíz,Colombia,08-06-2000,FC Midtjylland,26,Defender,190,70,L
ply1167,,Paulinho,Brazil,03-01-1995,FC Midtjylland,29,Defender,178,71,L
ply1168,Erik,Sviatchenko,Denmark,04-10-1991,FC Midtjylland,28,Defender,184,82,R
ply1169,Pontus,Texel,Denmark,27-02-2004,FC Midtjylland,22,Defender,,,
ply1170,Mads,Thychosen,Denmark,27-06-1997,FC Midtjylland,17,Defender,178,65,R
ply1171,Valdemar,Andreasen,Denmark,05-01-2005,FC Midtjylland,20,Midfielder,,,
ply1172,,Charles,Brazil,19-06-1996,FC Midtjylland,35,Midfielder,187,81,R
ply1173,Edward,Chilufya,Zambia,17-09-1999,FC Midtjylland,18,Midfielder,171,65,R
ply1174,,Evander,Brazil,09-06-1998,FC Midtjylland,10,Midfielder,179,76,R
ply1175,Andreas,Hansen,Denmark,31-05-2003,FC Midtjylland,21,Midfielder,184,,
ply1176,Gustav,Isaksen,Denmark,19-04-2001,FC Midtjylland,11,Midfielder,178,,
ply1177,Chris,Kouakou,Ivory Coast,15-12-1999,FC Midtjylland,19,Midfielder,,,R
ply1178,Emiliano,Martínez,Uruguay,17-08-1999,FC Midtjylland,5,Midfielder,184,64,R
ply1179,Kristoffer,Olsson,Sweden,30-06-1995,FC Midtjylland,8,Midfielder,178,70,R
ply1180,Pione,Sisto,Denmark,04-02-1995,FC Midtjylland,7,Midfielder,171,64,R
ply1181,Oliver,Sørensen,Denmark,10-03-2002,FC Midtjylland,24,Midfielder,184,78,L
ply1182,Anders,Dreyer,Denmark,02-05-1998,FC Midtjylland,36,Forward,174,69,L
ply1183,Júnior,Brumado,Brazil,15-05-1999,FC Midtjylland,74,Forward,190,88,R
ply1184,Sory,Kaba,Guinea,28-07-1995,FC Midtjylland,9,Forward,190,80,R
ply1185,Juan,Moreno,Denmark,21-09-2002,FC Midtjylland,23,Forward,188,,
ply1186,Lasse,Heinze,Denmark,03-04-1986,FC Midtjylland,,Goalkeeping,184,78,R
ply1187,Oliver,Heil,Germany,19-06-1988,FC Midtjylland,,Game,182,78,
ply1188,Ádám,Bogdán,Hungary,27-09-1987,Ferencvárosi TC,1,Goalkeeper,194,92,R
ply1189,Dénes,Dibusz,Hungary,16-11-1990,Ferencvárosi TC,90,Goalkeeper,188,81,R
ply1190,Marcell,Kovács,Hungary,09-02-2003,Ferencvárosi TC,63,Goalkeeper,,,
ply1191,Szabolcs,Mergl,Hungary,17-02-2004,Ferencvárosi TC,61,Goalkeeper,,,
ply1192,Levente,Őri,Hungary,29-04-2003,Ferencvárosi TC,62,Goalkeeper,,,
ply1193,Gergő,Szécsi,Hungary,07-02-1989,Ferencvárosi TC,29,Goalkeeper,185,83,R
ply1194,Endre,Botka,Hungary,25-08-1994,Ferencvárosi TC,21,Defender,178,77,R
ply1195,Eldar,Čivić,Bosnia-Herzegovina,28-05-1996,Ferencvárosi TC,17,Defender,182,74,L
ply1196,Mats,Knoester,Netherlands,19-11-1998,Ferencvárosi TC,4,Defender,186,77,L
ply1197,Adnan,Kovačević,Bosnia-Herzegovina,09-09-1993,Ferencvárosi TC,15,Defender,189,80,
ply1198,Samy,Mmaee,Morocco,08-09-1996,Ferencvárosi TC,3,Defender,188,80,R
ply1199,Olivér,Nagy,Hungary,12-03-2003,Ferencvárosi TC,56,Defender,,,
ply1200,Lóránd,Pászka,Hungary,22-03-1996,Ferencvárosi TC,23,Defender,186,,R
ply1201,Rasmus,Thelander,Denmark,09-07-1991,Ferencvárosi TC,25,Defender,191,87,R
ply1202,Henry,Wingo,USA,04-10-1995,Ferencvárosi TC,31,Defender,183,77,R
ply1203,Muhamed,Bešić,Bosnia-Herzegovina,10-09-1992,Ferencvárosi TC,5,Midfielder,180,75,R
ply1204,Anderson,Esiti,Nigeria,24-05-1994,Ferencvárosi TC,13,Midfielder,189,82,R
ply1205,Amer,Gojak,Bosnia-Herzegovina,13-02-1997,Ferencvárosi TC,14,Midfielder,184,78,R
ply1206,Giorgi,Kharaishvili,Georgia,29-07-1996,Ferencvárosi TC,27,Midfielder,183,,R
ply1207,Aïssa,Laïdouni,France,13-12-1996,Ferencvárosi TC,93,Midfielder,183,75,R
ply1208,Krisztián,Lisztes,Hungary,06-05-2005,Ferencvárosi TC,76,Midfielder,,,
ply1209,Xavier,Mercier,France,25-07-1989,Ferencvárosi TC,7,Midfielder,172,71,R
ply1210,Dávid,Sigér,Hungary,30-11-1990,Ferencvárosi TC,18,Midfielder,175,69,R
ply1211,Bálint,Vécsei,Hungary,13-07-1993,Ferencvárosi TC,19,Midfielder,185,82,L
ply1212,Kristoffer,Zachariassen,Norway,27-01-1994,Ferencvárosi TC,16,Midfielder,180,74,R
ply1213,Carlos,Auzqui,Argentina,16-03-1991,Ferencvárosi TC,28,Forward,180,72,R
ply1214,Franck,Boli,Ivory Coast,07-12-1993,Ferencvárosi TC,70,Forward,180,77,R
ply1215,Dániel,Gera,Hungary,29-08-1995,Ferencvárosi TC,,Forward,178,74,R
ply1216,,Marquinhos,Brazil,24-10-1999,Ferencvárosi TC,50,Forward,170,71,L
ply1217,Ryan,Mmaee,Morocco,01-11-1997,Ferencvárosi TC,8,Forward,184,82,R
ply1218,Tokmac,Nguen,Norway,20-10-1993,Ferencvárosi TC,10,Forward,174,68,R
ply1219,Damir,Redzic,Hungary,23-03-2003,Ferencvárosi TC,52,Forward,,,
ply1220,Tamás,Balogh,Hungary,06-09-1967,Ferencvárosi TC,,Goalkeeping,181,77,
ply1221,Gintaras,Staučė,Russia,24-12-1969,Ferencvárosi TC,,Goalkeeping,187,80,
ply1222,Péter,Bali,Hungary,20-05-1970,Ferencvárosi TC,,Fitness,,,
ply1223,Vladimir,Panikov,Russia,14-11-1969,Ferencvárosi TC,,Physical,,,
ply1224,Paulino,Granero,Spain,17-02-1970,Ferencvárosi TC,,Physical,,,
ply1225,Stanislav,Agkatsev,Russia,09-01-2002,FK Krasnodar,1,Goalkeeper,189,82,R
ply1226,Matvey,Safonov,Russia,25-02-1999,FK Krasnodar,39,Goalkeeper,192,82,R
ply1227,Mikhail,Shtepa,Russia,19-03-2003,FK Krasnodar,73,Goalkeeper,183,62,R
ply1228,Sergey,Borodin,Russia,30-01-1999,FK Krasnodar,44,Defender,187,77,L
ply1229,Oleg,Isaenko,Russia,31-01-2000,FK Krasnodar,48,Defender,166,62,L
ply1230,Kaio,Pantaleão,Brazil,08-09-1995,FK Krasnodar,31,Defender,183,76,R
ply1231,Vyacheslav,Litvinov,Russia,01-04-2001,FK Krasnodar,84,Defender,189,73,R
ply1232,Sergey,Petrov,Russia,02-01-1991,FK Krasnodar,98,Defender,175,71,R
ply1233,Dmitriy,Pivovarov,Russia,21-03-2000,FK Krasnodar,32,Defender,179,74,L
ply1234,Cristian,Ramírez,Ecuador,12-08-1994,FK Krasnodar,6,Defender,174,69,L
ply1235,Egor,Sorokin,Russia,04-11-1995,FK Krasnodar,80,Defender,189,81,L
ply1236,Mikhail,Sukhoruchenko,Russia,13-04-2003,FK Krasnodar,41,Defender,190,78,
ply1237,Sergey,Volkov,Russia,09-09-2002,,82,Defender,182,75,R
ply1238,Grigoriy,Zhilkin,Russia,20-06-2003,FK Krasnodar,28,Defender,175,68,
ply1239,Ilzat,Akhmetov,Russia,31-12-1997,FK Krasnodar,7,Midfielder,173,65,R
ply1240,Mihajlo,Banjac,Serbia,10-11-1999,FK Krasnodar,14,Midfielder,186,74,L
ply1241,Aleksandr,Chernikov,Russia,01-02-2000,FK Krasnodar,8,Midfielder,183,74,R
ply1242,João,Batxi,Portugal,01-05-1998,FK Krasnodar,19,Midfielder,174,64,R
ply1243,,Kevin,Cape Verde,27-01-1997,FK Krasnodar,16,Midfielder,190,,L
ply1244,David,Kokoev,Russia,29-08-2002,FK Krasnodar,38,Midfielder,178,58,R
ply1245,Dmitriy,Kratkov,Russia,15-01-2002,FK Krasnodar,26,Midfielder,175,66,R
ply1246,Nikita,Krivtsov,Russia,18-08-2002,FK Krasnodar,88,Midfielder,188,83,R
ply1247,Aleks,Matsukatov,Russia,11-01-1999,FK Krasnodar,15,Midfielder,180,78,R
ply1248,Ifeany,Ndouka,Nigeria,02-12-2003,FK Krasnodar,61,Midfielder,182,78,
ply1249,Eduard,Spertsyan,Armenia,07-06-2000,FK Krasnodar,10,Midfielder,178,66,R
ply1250,Vyacheslav,Yakimov,Russia,05-01-1998,FK Krasnodar,23,Midfielder,178,69,R
ply1251,Ruslan,Apekov,Russia,08-06-2000,FK Krasnodar,92,Forward,172,63,R
ply1252,Jhon,Córdoba,Colombia,11-05-1993,FK Krasnodar,9,Forward,188,85,R
ply1253,Aleksey,Ionov,Russia,18-02-1989,FK Krasnodar,11,Forward,177,69,R
ply1254,Danil,Karpov,Russia,28-06-1999,FK Krasnodar,21,Forward,179,75,R
ply1255,Rustam,Khalnazarov,Russia,20-07-2000,FK Krasnodar,72,Forward,173,64,
ply1256,Aleksandr,Koksharov,Russia,20-12-2004,,96,Forward,188,71,R
ply1257,Dmitriy,Kuchugura,Russia,21-10-2004,,94,Forward,179,70,R
ply1258,Maksim,Kutovoi,Russia,01-07-2001,FK Krasnodar,67,Forward,187,74,R
ply1259,Irakliy,Manelov,Russia,19-09-2002,FK Krasnodar,69,Forward,173,69,R
ply1260,Jonathan,Okoronkwo,Nigeria,13-09-2003,FK Krasnodar,85,Forward,175,,R
ply1261,Olakunle,Olusegun,Nigeria,23-04-2002,FK Krasnodar,40,Forward,170,70,R
ply1262,Vladislav,Samko,Russia,03-01-2002,FK Krasnodar,70,Forward,173,63,
ply1263,Volkan,Babacan,Turkey,11-08-1988,İstanbul Başakşehir,1,Goalkeeper,192,86,R
ply1264,Deniz,Dilmen,Turkey,05-06-2005,İstanbul Başakşehir,98,Goalkeeper,,,L
ply1265,Muhammed,Şengezer,Turkey,05-01-1997,,,Goalkeeper,192,80,R
ply1266,Alexandru,Epureanu,Moldova,27-09-1986,İstanbul Başakşehir,6,Defender,189,76,L
ply1267,Junior,Caiçara,Brazil,27-04-1989,İstanbul Başakşehir,80,Defender,173,70,R
ply1268,Hasan Ali,Kaldırım,Turkey,09-12-1989,İstanbul Başakşehir,3,Defender,183,75,L
ply1269,Eren,Karaagac,France,24-05-2004,İstanbul Başakşehir,,Defender,,,
ply1270,Efe,Koyuncu,Turkey,08-07-2005,İstanbul Başakşehir,41,Defender,,,
ply1271,Léo,Duarte,Brazil,17-07-1996,İstanbul Başakşehir,5,Defender,183,83,R
ply1272,Lucas,Lima,Brazil,10-10-1991,İstanbul Başakşehir,60,Defender,179,72,L
ply1273,Youssouf,Ndayishimiye,Burundi,27-10-1998,İstanbul Başakşehir,55,Defender,183,76,R
ply1274,Muharrem,Öner,Turkey,29-12-1999,İstanbul Başakşehir,,Defender,,,R
ply1275,Şener,Özbayraklı,Turkey,23-01-1990,İstanbul Başakşehir,2,Defender,171,71,R
ply1276,Ömer,Şahiner,Turkey,02-01-1992,İstanbul Başakşehir,42,Defender,175,70,R
ply1277,Ahmed,Touba,Algeria,13-03-1998,İstanbul Başakşehir,59,Defender,190,75,L
ply1278,Muhammet,Yazıcı,Turkey,01-12-2002,İstanbul Başakşehir,53,Defender,,,R
ply1279,Danijel,Aleksić,Serbia,30-04-1991,İstanbul Başakşehir,8,Midfielder,182,75,L
ply1280,Okechukwu,Azubuike,Nigeria,19-04-1997,İstanbul Başakşehir,,Midfielder,170,73,R
ply1281,Sekou,Bangoura,Guinea,05-04-2002,İstanbul Başakşehir,97,Midfielder,,,
ply1282,Lucas,Biglia,Argentina,30-01-1986,İstanbul Başakşehir,20,Midfielder,178,63,R
ply1283,Francis,Nzaba,Congo,17-07-2002,İstanbul Başakşehir,,Midfielder,,,R
ply1284,Berkay,Özcan,Turkey,15-02-1998,İstanbul Başakşehir,19,Midfielder,180,79,R
ply1285,Mesut,Özil,Germany,15-10-1988,İstanbul Başakşehir,10,Midfielder,180,71,L
ply1286,Mahmut,Tekdemir,Turkey,20-01-1988,İstanbul Başakşehir,21,Midfielder,178,72,
ply1287,Deniz,Türüç,Turkey,29-01-1993,İstanbul Başakşehir,23,Midfielder,177,72,L
ply1288,Muhammet,Arslantaş,Turkey,27-01-2001,İstanbul Başakşehir,34,Forward,188,86,R
ply1289,Batuhan,Çelik,Turkey,12-01-2005,İstanbul Başakşehir,15,Forward,,,R
ply1290,Mounir,Chouiar,France,23-01-1999,İstanbul Başakşehir,11,Forward,177,77,R
ply1291,Serdar,Gürler,Turkey,14-09-1991,İstanbul Başakşehir,7,Forward,175,65,R
ply1292,Enes,Karakuş,Turkey,03-01-2001,İstanbul Başakşehir,,Forward,193,83,R
ply1293,Philippe,Keny,Senegal,18-05-1999,İstanbul Başakşehir,,Forward,190,80,R
ply1294,Stefano,Okaka,Italy,09-08-1989,İstanbul Başakşehir,77,Forward,186,82,R
ply1295,Patryk,Szysz,Poland,01-04-1998,İstanbul Başakşehir,18,Forward,177,70,R
ply1296,Bertrand,Traoré,Burkina Faso,06-09-1995,İstanbul Başakşehir,,Forward,181,73,L
ply1297,Murat,Öztürk,Turkey,05-12-1969,İstanbul Başakşehir,,Goalkeeping,,,
ply1298,Marius,Adamonis,Lithuania,13-05-1997,Lazio Roma,31,Goalkeeper,191,80,R
ply1299,Luís,Maximiano,Portugal,05-01-1999,Lazio Roma,1,Goalkeeper,190,82,
ply1300,Federico,Magro,Italy,10-01-2005,Lazio Roma,61,Goalkeeper,189,,R
ply1301,Ivan,Provedel,Italy,17-03-1994,Lazio Roma,94,Goalkeeper,192,82,R
ply1302,Enzo,Adeagbo,Switzerland,11-01-2002,Lazio Roma,83,Defender,191,78,R
ply1303,Nicolò,Casale,Italy,14-02-1998,Lazio Roma,15,Defender,191,82,R
ply1304,Romano,Floriani,Italy,27-01-2003,Lazio Roma,44,Defender,188,,R
ply1305,,Gila,Spain,29-08-2000,Lazio Roma,34,Defender,185,78,R
ply1306,Elseid,Hysaj,Albania,02-02-1994,Lazio Roma,23,Defender,182,75,R
ply1307,Dimitrije,Kamenović,Serbia,16-07-2000,Lazio Roma,16,Defender,188,83,L
ply1308,Adam,Marušić,Montenegro,17-10-1992,Lazio Roma,77,Defender,185,76,R
ply1309,,Patric,Spain,17-04-1993,Lazio Roma,4,Defender,184,72,R
ply1310,Stefan,Radu,Romania,22-10-1986,Lazio Roma,26,Defender,183,79,L
ply1311,Alessio,Romagnoli,Italy,12-01-1995,Lazio Roma,13,Defender,185,78,L
ply1312,Toma,Bašić,Croatia,25-11-1996,Lazio Roma,88,Midfielder,190,80,L
ply1313,Marco,Bertini,Italy,07-08-2002,Lazio Roma,50,Midfielder,185,68,R
ply1314,Danilo,Cataldi,Italy,06-08-1994,Lazio Roma,32,Midfielder,180,75,R
ply1315,Mohamed,Fares,Algeria,15-02-1996,Lazio Roma,93,Midfielder,183,75,L
ply1316,Manuel,Lazzari,Italy,29-11-1993,Lazio Roma,29,Midfielder,174,67,R
ply1317,Luis,Alberto,Spain,28-11-1992,Lazio Roma,10,Midfielder,183,74,R
ply1318,Marcos,Antônio,Brazil,13-06-2000,Lazio Roma,6,Midfielder,166,63,R
ply1319,Sergej,Milinković-Savić,Serbia,27-02-1995,Lazio Roma,21,Midfielder,191,82,R
ply1320,Luka,Romero,Argentina,18-11-2004,Lazio Roma,18,Midfielder,165,64,L
ply1321,Matías,Vecino,Uruguay,24-08-1991,Lazio Roma,5,Midfielder,187,81,R
ply1322,Mattia,Zaccagni,Italy,16-06-1995,Lazio Roma,20,Midfielder,176,63,R
ply1323,Matteo,Cancellieri,Italy,12-02-2002,Lazio Roma,11,Forward,180,78,L
